ac,dist,lci,uci
0.760190983792717,0.330669237870816,-0.0066506620084376,0.00551168570829421
0.312370026003224,0.773901131376758,-0.00388359654911799,0.00351900043053958
0.138144177259692,1.26554821124586,-0.00312126780786099,0.00278850514136353
0.0850815728793999,1.76014683852181,-0.00343876798599115,0.00265127601257486
0.0364567093078497,2.25686055475068,-0.00249465478029502,0.00170761305172106
0.0122119993341897,2.75475767397961,-0.00206811954361357,0.00168717190322377
0.0253888977696644,3.25317638242505,-0.00221152055957748,0.00162274207731264
0.0194355139438892,3.75194448250309,-0.00209770864351634,0.00208596097866956
0.0245929840561149,4.25084461849632,-0.00192118262026213,0.00245471630281283
0.0229071379737043,4.75023292798507,-0.00223437303533,0.00200834517432827
0.0106633130985968,5.24915235548887,-0.00265510659563102,0.000988775664131906
-0.0166889953789622,5.74839171459941,-0.00198618197222637,0.00126288392583313
-0.0392743327218172,6.24751798616517,-0.00176411354711302,0.00214645129137893
-0.0340525388378434,6.74669952848711,-0.0020937656040819,0.00138599586554323
-0.0325570383081345,7.24612483252384,-0.00245044568147478,0.00223035344500355
-0.072894785872622,7.74432651236805,-0.00272102434877622,0.00205464731886
-0.0983885669039306,8.24379983688772,-0.00208186636871573,0.00225990042478686
-0.0929353756014953,8.74305313446759,-0.00307384832996171,0.00208078581051145
-0.0917843888451541,9.24197147495143,-0.00292996878612975,0.00296556343371664
-0.0884496171437566,9.74130512481218,-0.00331180425714043,0.00308065124253384
-0.0747796333867981,10.2408591588673,-0.00308465589920032,0.00350466883415803
-0.117512123427457,10.7388577697737,-0.00464322099733719,0.00340486791477981
-0.15412257101557,11.2372369248423,-0.00485351505548108,0.00377197091921563
-0.09874424445152,11.7374596044436,-0.00537646581926305,0.00586722338467132
-0.0293787132265736,12.2377202647764,-0.00546133424984671,0.00634767658154566
0.0049742770658897,12.7351263685847,-0.00635886803907165,0.00656909429203083
0.0445116440538851,13.2332986665643,-0.0102092478707014,0.00725557946228581
0.0989775405236702,13.7334107804146,-0.0131660687998775,0.011528725583174
0.165931599318848,14.2272555479524,-0.0162083903202396,0.0155547916227405
0.201547477100664,14.7272363805682,-0.0182704225495165,0.0148891826679826
0.216738845055856,15.2271877347546,-0.0289170543105308,0.0160950484015543
0.222000346095691,15.7290022456989,-0.0285413399130239,0.0284310439425702
0.179023933811785,16.2265813202056,-0.0427347941440172,0.0516917290565812
0.114708969829192,16.718093724348,-0.0639106113338583,0.0591548563854774
0.0882028305553358,17.2066376139892,-0.0943161150401203,0.112729892992047
0.218203411534226,17.7246071178378,-0.181729023549407,0.175244258586871
0.380375295795789,18.1998429355009,-0.164566342127203,0.255906467783629
0.472631774948884,18.7522173055032,-0.396045825067651,0.370843137055307
0.802362938833947,19.1002381019158,-0.761452001069597,0.941761372985845
